id,lat,lon,year_month
697,37.798521901,-122.416384158,2010-04
698,37.729252475,-122.382457584,2018-01
699,37.758748688,-122.42364252,2017-11
700,37.732955634,-122.387590806,2024-09
701,37.784810924,-122.485148531,2015-03
702,37.762303745,-122.484492332,2018-12
703,37.771224276,-122.429426468,2002-07
704,37.78090899,-122.454081268,2001-10
705,37.759381118,-122.465916108,1998-03
706,37.723058085,-122.441302483,2019-08
707,37.739264759,-122.497924564,2018-05
708,37.760984862,-122.42012054,2001-01
709,37.766896518,-122.438105412,2001-02
710,37.751180059,-122.422685711,2001-04
711,37.720048687,-122.431735715,2007-10
712,37.717515182,-122.480598519,2016-02
713,37.773089318,-122.42979862,2003-12
714,37.783730041,-122.413753669,2017-06
715,37.789584068,-122.428071911,2017-10
716,37.710177691,-122.410035415,2015-02
717,37.724641597,-122.40510055,2016-03
718,37.761994066,-122.395568639,2025-06
719,37.790463179,-122.405941468,1999-01
720,37.790628923,-122.419850856,2007-10
721,37.784181764,-122.414404219,2018-06
722,37.772134835,-122.388253013,2024-01
723,37.77711531,-122.444154657,1997-10
724,37.777083316,-122.416979514,2018-05
725,37.767600998,-122.417792786,2012-09
726,37.78124724,-122.50040374,2010-03
727,37.719599743,-122.393956985,2014-04
728,37.777083316,-122.416979514,2025-01
729,37.803285815,-122.413196915,2016-09
730,37.794303119,-122.42058948,2012-05
731,37.778140162,-122.442675251,2001-05
732,37.733054639,-122.434361047,2019-07
733,37.752479036,-122.404371466,2003-01
734,37.760280167,-122.465511905,2010-05
735,37.79766653,-122.42295946,2000-11
736,37.716858543,-122.481507235,2011-08
737,37.804281384,-122.435331633,2000-07
738,37.785325833,-122.417091508,2006-12
739,37.746698425,-122.405695375,2015-02
740,37.764373209,-122.41747849,2002-02
741,37.758280252,-122.411571083,2004-06
742,37.719027851,-122.482266823,2019-03
743,37.776804187,-122.439021584,2007-12
744,37.743981783,-122.475835661,1998-09
745,37.78832457,-122.393911345,2024-01
746,37.791237318,-122.41919731,2016-08
747,37.756104972,-122.433433347,1998-05
748,37.718177524,-122.457653784,2024-04
749,37.784350129,-122.475907716,2018-02
750,37.766851906,-122.453002314,2018-06
751,37.756902663,-122.407747148,2004-10
752,37.764987402,-122.421639212,2023-12
753,37.789044686,-122.424591099,1997-02
754,37.710177691,-122.410035415,2014-08
755,37.774493365,-122.463881452,2000-11
756,37.765314686,-122.428811131,2014-12
757,37.784091036,-122.411784368,2003-05
758,37.778672015,-122.439393826,2014-05
759,37.767683451,-122.430641525,2011-04
760,37.754220975,-122.498035673,2000-05
761,37.802792206,-122.435843932,2002-06
762,37.713216046,-122.460797255,2003-05
763,37.734254573,-122.416297963,2007-09
764,37.785759703,-122.48353903,2025-08
765,37.718493052,-122.432910929,2015-07
766,37.780412626,-122.504177714,1998-11
767,37.760542318,-122.398345867,2005-07
768,37.763790057,-122.493333872,2014-06
769,37.72941909,-122.404411916,2023-05
770,37.745990691,-122.472879216,1997-10
771,37.783982559,-122.411762529,2006-01
772,37.722740886,-122.460296695,2000-02
773,37.72119424,-122.434136411,2000-08
774,37.729434959,-122.377022281,2021-01
775,37.729609641,-122.394670295,2017-06
776,37.796624771,-122.43118232,2025-03
777,37.77800776,-122.509229148,2026-01
778,37.752355745,-122.436484543,1999-10
779,37.764373209,-122.41747849,2022-03
780,37.757582468,-122.394748461,2020-10
781,37.708749839,-122.463254145,2005-11
782,37.780899972,-122.394910628,2022-08
783,37.734316545,-122.413037138,2016-06
784,37.775963172,-122.471370432,1997-01
785,37.765216193,-122.426592529,2015-11
786,37.712968854,-122.447709816,2007-09
787,37.713237739,-122.457539372,2014-03
788,37.728479794,-122.418077727,1999-08
789,37.776067081,-122.44394523,2002-02
790,37.731478804,-122.403219,2001-07
791,37.759888327,-122.438257854,2000-08
792,37.755456083,-122.419308328,2007-10
793,37.763407358,-122.439048936,2003-04
794,37.778117275,-122.465070485,1998-09
795,37.765324552,-122.449932241,2013-02
796,37.776871373,-122.455924201,2001-10
797,37.750534069,-122.419125299,1997-04
798,37.796062069,-122.411743044,2000-10
799,37.798465839,-122.40743069,2020-03
800,37.789004927,-122.444098082,2013-12
801,37.781403796,-122.41370265,2025-04
802,37.709671481,-122.455128276,2000-03
803,37.712443458,-122.430868791,2001-04
804,37.783163428,-122.411599278,2009-12
805,37.718932436,-122.439269546,2017-06
806,37.783754617,-122.486615771,2009-11
807,37.764556649,-122.476051424,2007-10
808,37.793064149,-122.415280564,1997-06
809,37.711775096,-122.409300719,2024-06
810,37.777083316,-122.416979514,2015-11
811,37.738848018,-122.426616531,2003-04
812,37.786997746,-122.449304456,2002-02
813,37.763405529,-122.433095267,1998-02
814,37.745831909,-122.424727409,1999-09
815,37.7848524,-122.457923269,2000-09
816,37.726898686,-122.436437656,2012-05
817,37.752799025,-122.442795705,2000-11
818,37.780899972,-122.394910628,1999-07
819,37.781168309,-122.434805687,2006-06
820,37.731470258,-122.443136514,1997-08
821,37.791439375,-122.417555129,1998-02
822,37.713378392,-122.41063963,2014-03
823,37.751243963,-122.421585334,1998-08
824,37.752799025,-122.442795705,2000-10
825,37.778661795,-122.406969943,2024-02
826,37.780658986,-122.456084857,2021-05
827,37.769102736,-122.425653486,2006-06
828,37.797345796,-122.431455344,2019-02
829,37.709051525,-122.408047986,2001-09
830,37.757903762,-122.417819317,2014-03
831,37.805679679,-122.439046672,1999-05
832,37.775693446,-122.425208792,2010-04
833,37.785217363,-122.41706961,2022-03
834,37.770759284,-122.429332871,1997-05
835,37.752317832,-122.498838208,2000-02
836,37.757535156,-122.436341847,2012-10
837,37.791867607,-122.418413462,2000-03
838,37.739476571,-122.422865683,2016-03
839,37.775307251,-122.457443301,2001-09
840,37.774515963,-122.483794293,2018-03
841,37.720398902,-122.408184961,1998-03
842,37.75904333,-122.401949185,2018-04
843,37.758940205,-122.413045093,1999-09
844,37.770062945,-122.450243942,2001-05
845,37.773060208,-122.449166126,2002-06
846,37.783565477,-122.415051135,2017-01
847,37.742949368,-122.41894783,1998-01
848,37.756371622,-122.416574134,2000-05
849,37.717872156,-122.463990316,2001-04
850,37.782476676,-122.473544062,2015-10
851,37.757999016,-122.497225472,1999-08
852,37.729719085,-122.413572755,2000-10
853,37.82878914,-122.376218573,2004-05
854,37.772763194,-122.439900943,2006-11
855,37.740900454,-122.426801795,2008-05
856,37.774223384,-122.436786556,2018-10
857,37.785024662,-122.41197189,2014-11
858,37.783777981,-122.409264025,2003-11
859,37.758510055,-122.420168825,2016-04
860,37.776158474,-122.467084261,2012-08
861,37.764444771,-122.42288313,1997-05
862,37.764373209,-122.41747849,2004-01
863,37.718769833,-122.469914087,2024-06
864,37.79652494,-122.43284782,2002-07
865,37.751180059,-122.422685711,1998-07
866,37.793416641,-122.420415461,2011-02
867,37.730411596,-122.401166677,2020-06
868,37.79125717,-122.414917736,2000-09
869,37.773089318,-122.42979862,2000-11
870,37.787504496,-122.414163692,2025-10
871,37.716592476,-122.479658243,2011-08
872,37.80231433,-122.40830089,2016-02
873,37.777083316,-122.416979514,2018-02
874,37.771208536,-122.448794637,2014-12
875,37.777228587,-122.435696634,2002-04
876,37.778538627,-122.497592211,2000-06
877,37.794766557,-122.424060518,2009-05
878,37.742786674,-122.436282312,1999-03
879,37.778572335,-122.44353469,2014-04
880,37.747374754,-122.415501873,2000-11
881,37.72043062,-122.432536084,2000-03
882,37.752974586,-122.419562414,2004-01
883,37.733235467,-122.402116556,2015-10
884,37.71233687,-122.433796156,2004-05
885,37.755612018,-122.414925208,1998-05
886,37.777790309,-122.412834332,2013-04
887,37.753190212,-122.422879596,2001-07
888,37.733458827,-122.428119241,2014-08
889,37.78950577,-122.443287154,2005-08
890,37.754419272,-122.406597728,2009-06
891,37.746812121,-122.476466795,2021-03
892,37.744080627,-122.47354984,2007-07
893,37.729480622,-122.430398999,1998-11
894,37.798329335,-122.407047476,2015-04
895,37.783388956,-122.409832446,2023-07
896,37.782428342,-122.4746691,1999-05
897,37.754698116,-122.417651427,2020-02
898,37.744906626,-122.497245832,2015-02
899,37.751699978,-122.414074861,2012-08
900,37.769068076,-122.450547665,1999-05
901,37.775032833,-122.445449215,2016-07
902,37.783000645,-122.483939036,2012-12
903,37.782947327,-122.444562417,2001-04
904,37.731623937,-122.452277568,2013-01
905,37.793918785,-122.419597525,2000-02
906,37.782743972,-122.414884812,1998-09
907,37.712008776,-122.44530739,2022-11
908,37.788015612,-122.441285736,2002-10
909,37.725121942,-122.433504548,2014-01
910,37.752429592,-122.405200428,1998-04
911,37.758326228,-122.410672257,1999-10
912,37.757580976,-122.422275311,2004-05
913,37.745694889,-122.426925756,2009-08
914,37.778857142,-122.40216287,2025-07
915,37.713216046,-122.460797255,2017-12
916,37.728434019,-122.386011314,2018-02
917,37.778636949,-122.495306375,1998-06
918,37.776595637,-122.498522516,2000-12
919,37.753329118,-122.427879472,1998-11
920,37.717515182,-122.480598519,2016-02
921,37.802461767,-122.415491758,2007-04
922,37.763517597,-122.419004027,2014-06
923,37.796431014,-122.426082263,2001-05
924,37.742134777,-122.497656894,2015-09
925,37.764264765,-122.482617625,2004-06
926,37.756494368,-122.414533514,2008-09
927,37.795593252,-122.406495596,2017-05
928,37.78058055,-122.476704197,1999-08
929,37.783565477,-122.415051135,2010-06
930,37.712934403,-122.437003788,2018-05
931,37.720124587,-122.483106169,2016-02
932,37.78832457,-122.393911345,2022-08
933,37.758350463,-122.424632923,2005-02
934,37.76159476,-122.500563669,2015-04
935,37.708814906,-122.423624095,2014-08
936,37.78999173,-122.418035033,2011-09
937,37.78832457,-122.393911345,2022-08
938,37.786997746,-122.449304456,2004-02
939,37.718846319,-122.476711962,2016-12
940,37.716099264,-122.478851007,2019-01
941,37.767530719,-122.428694761,2023-01
942,37.786151402,-122.417257623,2009-09
943,37.760550368,-122.445096403,2006-11
944,37.791456679,-122.417418428,2007-06
945,37.78832457,-122.393911345,2023-05
946,37.716563538,-122.43088871,2024-04
947,37.758288706,-122.411433127,2001-03
948,37.778207498,-122.46307757,1997-07
949,37.762012424,-122.440081682,1998-09
950,37.742264224,-122.472346902,2004-07
951,37.710951099,-122.437676499,1998-06
952,37.76076056,-122.430466314,2005-06
953,37.741553608,-122.488412908,2003-12
954,37.763467169,-122.500695301,2017-10
955,37.795466084,-122.418715546,1998-07
956,37.782895117,-122.453342289,1997-07
957,37.770216589,-122.423932586,2016-03
958,37.771340632,-122.425160671,2017-03
959,37.724635696,-122.41759202,1998-09
960,37.715544557,-122.473629106,2015-03
961,37.720401363,-122.436912297,2001-07
962,37.762766513,-122.429612363,2008-02
963,37.751509843,-122.417210392,2010-04
964,37.777083316,-122.416979514,1997-02
965,37.769532267,-122.446907673,1998-07
966,37.779530959,-122.413542707,2010-09
967,37.76801829,-122.423300198,2000-02
968,37.734768186,-122.425170446,2004-11
969,37.763506014,-122.426429239,2013-01
970,37.781287653,-122.411318099,2016-02
971,37.775693446,-122.425208792,2015-06
972,37.766343826,-122.445415295,2025-01
973,37.737542887,-122.418726141,2016-03
974,37.785890332,-122.411725718,2016-06
975,37.720124587,-122.483106169,2011-09
976,37.756502741,-122.414395553,1998-09
977,37.805667449,-122.412766371,2000-10
978,37.762687572,-122.450737164,1999-10
979,37.781287653,-122.411318099,2013-10
980,37.756682104,-122.41141748,2015-12
981,37.757751403,-122.420353644,2022-04
982,37.76546531,-122.433148063,2003-06
983,37.74088052,-122.503552814,2024-03
984,37.774194162,-122.469090602,2002-05
985,37.738578957,-122.471097557,2011-09
986,37.781287653,-122.411318099,2013-10
987,37.759441795,-122.507002656,2000-03
988,37.784776088,-122.444017898,2000-06
989,37.79600585,-122.440259595,2002-10
990,37.75597181,-122.408960919,2017-04
991,37.770900887,-122.443674284,1997-06
992,37.783838518,-122.413775511,2001-05
993,37.798797501,-122.415083692,1999-10
994,37.799225415,-122.426646366,2025-12
995,37.775765266,-122.438812236,2008-07
996,37.777083316,-122.416979514,2018-01
997,37.720048687,-122.431735715,2001-11
998,37.751792784,-122.426890387,2001-03
999,37.743092358,-122.422843856,2010-07
1000,37.721904919,-122.454617026,2009-07
1001,37.782826994,-122.409709253,2000-08
1002,37.783980881,-122.420197006,2003-07
1003,37.765981331,-122.462701244,2003-01
1004,37.788227025,-122.439617642,2023-09
1005,37.781287653,-122.411318099,2016-02
1006,37.784768459,-122.486087156,2011-06
1007,37.750877653,-122.440076703,2018-02
1008,37.779322547,-122.499190718,1999-01
1009,37.786259862,-122.4172796,2020-03
1010,37.717792964,-122.477151536,2006-05
1011,37.785929203,-122.463491381,2002-10
1012,37.783459815,-122.412571882,2012-04
1013,37.744027292,-122.474757876,2000-04
1014,37.753945883,-122.415861589,2006-08
1015,37.798471811,-122.434014602,2003-10
1016,37.746574333,-122.501802783,2024-04
1017,37.797235125,-122.416124363,1998-03
1018,37.761774869,-122.435151493,2006-02
1019,37.779513602,-122.432784844,2010-02
1020,37.719132119,-122.457082658,2007-09
1021,37.749281552,-122.428316788,1999-10
1022,37.773402037,-122.486470439,1998-07
1023,37.763276503,-122.504984812,2000-10
1024,37.779398414,-122.435220849,2018-05
1025,37.78658886,-122.401692292,2019-04
1026,37.757297561,-122.421224687,2011-11
1027,37.717857025,-122.456031746,2010-05
1028,37.720124587,-122.483106169,2016-02
1029,37.788228687,-122.415995198,2022-01
1030,37.775140343,-122.45541492,2013-10
1031,37.753298447,-122.414228762,1998-11
1032,37.752421188,-122.405338378,2019-12
1033,37.740852966,-122.422259612,2006-04
1034,37.758556994,-122.407002674,2005-11
1035,37.762256513,-122.485564557,2000-04
1036,37.726854596,-122.433075339,2001-07
1037,37.797466011,-122.445670314,1998-01
1038,37.763509423,-122.431691552,1997-04
1039,37.779530959,-122.413542707,2012-08
1040,37.798284573,-122.422310711,2024-11
1041,37.783267813,-122.414079335,2000-12
1042,37.720407019,-122.390422961,1999-04
1043,37.777410901,-122.461336231,1998-07
1044,37.74088663,-122.503414693,2005-05
1045,37.782845036,-122.413221766,2016-06
1046,37.7573232,-122.429039519,1998-10
1047,37.767802082,-122.422235792,1997-05
1048,37.73518449,-122.391493955,2005-03
1049,37.745691014,-122.412507178,1997-12
1050,37.785631782,-122.413782611,2004-12
1051,37.786298515,-122.408477809,2003-09
1052,37.764918063,-122.435984125,2007-07
1053,37.732434825,-122.436850551,1999-11
1054,37.754984269,-122.427189955,2018-06
1055,37.786737426,-122.473356972,1998-11
1056,37.764444771,-122.42288313,2018-06
1057,37.776770719,-122.427172592,2014-10
1058,37.760344069,-122.486506685,2001-08
1059,37.775032833,-122.445449215,2007-09
1060,37.760993188,-122.419982566,2001-04
1061,37.777285816,-122.483388672,2022-08
1062,37.797546863,-122.408818612,2017-07
1063,37.778248611,-122.442697312,2014-04
1064,37.787390086,-122.43100178,1998-06
1065,37.741940842,-122.501944119,2024-02
1066,37.71167768,-122.447513462,2017-08
1067,37.773408312,-122.486332269,2022-01
1068,37.733736663,-122.392378261,2014-03
1069,37.774337967,-122.465881853,1998-10
1070,37.757607006,-122.447010819,2024-12
1071,37.74264556,-122.421096674,2008-11
1072,37.796720661,-122.437947594,2013-07
1073,37.709002705,-122.443781219,2004-07
1074,37.745195427,-122.442108913,2000-03
1075,37.749736714,-122.419926108,1999-12
1076,37.762050254,-122.441532985,2000-10
1077,37.714358622,-122.473175139,2011-06
1078,37.741995762,-122.420897655,1998-11
1079,37.714438433,-122.402987417,2001-08
1080,37.787295293,-122.415806128,2018-08
1081,37.747851052,-122.472876698,2000-02
1082,37.774851971,-122.43184113,2004-12
1083,37.769970377,-122.443486941,2025-07
1084,37.752886166,-122.485984047,2024-09
1085,37.763509423,-122.431691552,1997-08
1086,37.779530959,-122.413542707,2012-08
1087,37.765190809,-122.406559981,1999-04
1088,37.776088052,-122.412986705,2018-04
1089,37.781783302,-122.468703265,2007-12
1090,37.761675381,-122.410598963,2025-01
1091,37.753163589,-122.479691471,2001-05
1092,37.755273801,-122.422313024,2025-05
1093,37.719013286,-122.480443681,2014-05
1094,37.763369979,-122.453383629,2002-06
1095,37.766257677,-122.433362681,2004-02
1096,37.776009922,-122.412889415,2000-05
1097,37.787702854,-122.416801262,2016-10
1098,37.784091036,-122.411784368,2003-03
1099,37.763506014,-122.426429239,2024-06
1100,37.770883598,-122.44381095,2002-02
1101,37.76536885,-122.442312992,2006-05
1102,37.758520404,-122.407762115,2018-11
1103,37.789584068,-122.428071911,2007-02
